id,text,intent,language,is_code_switched,formality,difficulty
332,cancel garney thau nai thaxaina,order_cancellation,romanized_nepali,False,informal,easy
333,please cancel it fast before shipping hune,order_cancellation,code_switched,True,neutral,medium
334,I am still waiting for yesterday's delivery.,delayed_delivery,english,False,neutral,easy
335,सामान नआएको धेरै दिन भइसक्यो,delayed_delivery,nepali_devanagari,False,neutral,easy
336,kati dhilo ho yar delivery ko time ma,delayed_delivery,romanized_nepali,False,informal,medium
337,late bhayo lastai delay cha delivery service,delayed_delivery,code_switched,True,informal,medium
338,The model I received is completely incorrect.,wrong_item,english,False,formal,medium
339,अर्कै रङ्गको सामान किन पठाउनुभएको?,wrong_item,nepali_devanagari,False,neutral,medium
340,size ta kasto naramro hune garo pathako,wrong_item,romanized_nepali,False,informal,medium
341,wrong product delivered replace it now,wrong_item,code_switched,True,informal,medium
342,My package was torn and items are broken.,damaged_item,english,False,neutral,medium
343,बट्टा नै कुच्चिएको अवस्थामा आयो,damaged_item,nepali_devanagari,False,neutral,medium
344,fute ko kura malai lyaera dine ho ra,damaged_item,romanized_nepali,False,informal,hard
345,item defaced thiyo condition is completely damaged,damaged_item,code_switched,True,formal,hard
346,Did you forget to pack the charger?,missing_item,english,False,neutral,easy
347,भित्र चार्जर नै रहेनछ,missing_item,nepali_devanagari,False,neutral,easy
348,sab kura xaina ni yeta,missing_item,romanized_nepali,False,informal,easy
349,accessories are missing from the package box,missing_item,code_switched,True,neutral,medium
350,How to arrange a pickup for returning this?,return_request,english,False,neutral,medium
351,सामान फिर्ता गर्न कुन डेलिभरी प्रयोग गर्ने?,return_request,nepali_devanagari,False,neutral,medium
352,ma afei aayera dinchu eta firta laga,return_request,romanized_nepali,False,informal,hard
353,pickup service return ko lagi arrange gardinus,return_request,code_switched,True,neutral,medium
354,I want to claim my money back.,refund_request,english,False,neutral,easy
355,रकम फिर्ता पाउन के डकुमेन्ट चाहिन्छ?,refund_request,nepali_devanagari,False,formal,medium
356,paisa chito malai firta chaieko cha,refund_request,romanized_nepali,False,informal,medium
357,process my refund please time waste na gara,refund_request,code_switched,True,informal,medium
358,Has my money been processed yet?,refund_status,english,False,neutral,easy
359,मेरो रिफन्ड कहिले आउँछ भनेर हेर्दिनुस् न,refund_status,nepali_devanagari,False,neutral,easy
360,paisa account ma chireko dekhaudaina ta k vako,refund_status,romanized_nepali,False,informal,hard
361,refund progress track garna kun page ma jane?,refund_status,code_switched,True,neutral,medium
362,Payment didn't work.,payment_failed,english,False,informal,easy
363,पैसा पठाउन खोज्दा इरर आयो,payment_failed,nepali_devanagari,False,neutral,easy
364,esewa ma technical error vanera fail huncha ta,payment_failed,romanized_nepali,False,neutral,medium
365,transaction unsucessful vayo k garne now?,payment_failed,code_switched,True,informal,medium
366,Is the payment still verifying?,payment_pending,english,False,neutral,easy
367,धेरै समय लाग्यो पैसाको प्रोसेस हुन,payment_pending,nepali_devanagari,False,neutral,medium
368,paisa adkiyo kaile confirm huncha vana ta,payment_pending,romanized_nepali,False,informal,medium
369,payment hold ma gayo is there an issue with my bank?,payment_pending,code_switched,True,formal,hard
370,Why did the bank return my payment to me?,payment_reversed,english,False,neutral,medium
371,पैसा फिर्ता आयो के अर्डर क्यान्सिल भएको हो र?,payment_reversed,nepali_devanagari,False,neutral,hard
372,reverse ayo amount order chai confirm garna man thiyo,payment_reversed,romanized_nepali,False,neutral,hard
373,payment reversal sms aayo k kura garna mildaina thiyo ra,payment_reversed,code_switched,True,informal,hard
374,They charged me twice.,duplicate_payment,english,False,neutral,easy
375,दुई पटक पैसा काटिएछ मेरो त,duplicate_payment,nepali_devanagari,False,informal,easy
376,fero paisa katyo eutai kam ko,duplicate_payment,romanized_nepali,False,informal,easy
377,double charge reverse garna dispute file garna parcha ra?,duplicate_payment,code_switched,True,formal,hard
378,Why can't I access my account?,account_login,english,False,neutral,easy
379,मेरो प्रोफाइल खोल्न नै मानेन,account_login,nepali_devanagari,False,neutral,medium
380,login ma adkeko adkei garyo kina,account_login,romanized_nepali,False,informal,medium
381,app down cha ki k ho login hudaina ni tya bata,account_login,code_switched,True,informal,hard
382,I forgot the code to enter.,password_reset,english,False,informal,easy
383,पासवर्ड नयाँ बनाउन के गर्नुपर्छ?,password_reset,nepali_devanagari,False,neutral,easy
384,old password magxa thahai chaina,password_reset,romanized_nepali,False,informal,easy
385,how to reset my credentials via email bata?,password_reset,code_switched,True,neutral,medium
386,Please unblock my account.,account_locked,english,False,neutral,easy
387,अनाहकमा मेरो एकाउन्ट बन्द गरिएको छ,account_locked,nepali_devanagari,False,formal,hard
388,account disabled garyo mero nai ho id ta,account_locked,romanized_nepali,False,informal,medium
389,account ban bhayo k galti thiyo ra yesto recover huna,account_locked,code_switched,True,informal,hard
390,What does this product do?,product_information,english,False,informal,easy
391,यो सामानको विशेषताहरु के के हुन्?,product_information,nepali_devanagari,False,formal,medium
392,kati ramro sanga chalxa yo chij?,product_information,romanized_nepali,False,informal,easy
393,details provide garna milcha yo model ko barema,product_information,code_switched,True,neutral,medium
394,Are there any left?,product_availability,english,False,informal,easy
395,यो सामान अझै पाउन सकिन्छ कि सकियो?,product_availability,nepali_devanagari,False,neutral,easy
396,out of stock vanya xa kura k ho,product_availability,romanized_nepali,False,informal,medium
397,available cha ki chaina bhanera chito confirm gara na,product_availability,code_switched,True,informal,medium
398,Get me someone real to talk to.,human_agent_request,english,False,informal,easy
399,कर्मचारीलाई फोन दिनुस् न,human_agent_request,nepali_devanagari,False,neutral,easy
400,customer support dai lai line deu yo kam thena,human_agent_request,romanized_nepali,False,informal,hard
401,Is there a way to see the current checkpoint of my shipment?,order_tracking,english,False,formal,medium
402,मेरो सामान कुन सहरमा आइपुग्यो भनेर देखाएको छैन।,order_tracking,nepali_devanagari,False,neutral,easy
403,eta bata pathayo vancha tara kata pugyo dekhaudaina,order_tracking,romanized_nepali,False,informal,medium
404,delivery partner ko tracking portal le kaam garira chaina,order_tracking,code_switched,True,informal,hard
405,mero shipment ko real-time location update nabhako 2 din bhayo,order_tracking,code_switched,True,neutral,medium
406,Did you guys approve my order from last night?,order_status,english,False,informal,easy
407,मैले हिजो अर्डर गरेको सदर भयो कि नाइ?,order_status,nepali_devanagari,False,neutral,easy
408,order verify huna kati time lagne ho,order_status,romanized_nepali,False,neutral,medium
